Oh	14.952499999999999
looking	15.2325
like	15.282499999999999
another	15.3125
bob	17.252499999999998
marley	17.2825
day	18.5425
.	18.5425
hitting	18.8925
from	19.2625
the	19.7125
like	20.0425
a	20.2425
diesel	20.3525
train	20.9425
and	21.4225
i'm	21.8725
down	22.232499999999998
.	22.232499999999998
with	22.5425
hanging	23.3525
out	23.7225
this	23.8125
afternoon	24.0825
.	24.0825
we	27.0525
got	27.482499999999998
weeds	27.7025
in	28.3625
the	28.5825
backyard	28.752499999999998
four	29.3025
feet	29.6325
tall	30.0825
.	30.0825
cheech	30.842499999999998
chong	31.3825
probably	31.7025
would've	32.1325
smoked	32.322500000000005
them	32.6925
all	33.0925
so	33.112500000000004
i'm	33.6725
out	33.8725
.	33.8725
on	33.9025
the	33.9225
couch	35.6625
this	35.6925
afternoon	36.042500000000004
.	36.042500000000004
beer	40.3025
bottles	40.3325
laying	40.7425
on	41.032500000000006
the	41.0925
kitchen	41.3125
floor	42.432500000000005
.	42.432500000000005
if	44.0525
we	44.072500000000005
take	44.282500000000006
em	44.3125
all	44.3325
back	44.352500000000006
we	44.3825
can	44.4025
buy	44.4525
some	44.7025
more	45.3125
so	45.3425
i	46.0825
doubt	46.1325
.	46.1325
we'll	46.5825
go	46.7725
without	47.722500000000004
this	47.852500000000006
afternoon	48.102500000000006
.	48.102500000000006
oh	50.102500000000006
.	50.102500000000006
you	52.7325
better	52.752500000000005
hang	52.792500000000004
on	52.8825
if	53.0825
you	53.322500000000005
tagging	53.392500000000005
along	53.932500000000005
.	53.932500000000005
cause	54.782500000000006
we'll	54.932500000000005
be	54.962500000000006
doing	54.9825
this	55.8025
till	56.0125
six	56.252500000000005
in	56.8325
the	57.072500000000005
morning	57.102500000000006
.	57.102500000000006
nothing	58.5525
wrong	58.862500000000004
with	58.9225
going	59.102500000000006
all	59.3125
night	59.3325
long	60.4225
.	60.4225
though	61.292500000000004
to	61.3125
put	61.3325
the	61.362500000000004
brakes	61.4525
on	61.7425
doesn't	62.072500000000005
matter	62.3025
when	62.542500000000004
you	62.572500000000005
rather	63.282500000000006
get	63.572500000000005
up	63.852500000000006
.	63.852500000000006
and	64.9625
go	65.1125
out	65.3525
.	65.3525
me	66.6825
and	67.2325
all	67.5325
my	67.55250000000001
friends	68.1425
.	68.1425
we	69.5625
drink	69.5825
up	69.8425
.	69.8425
we	71.1025
fall	71.1225
down	71.38250000000001
.	71.38250000000001
then	72.0925
we	72.4025
do	72.4225
it	73.2225
all	73.4525
again	73.4725
.	73.4725
just	75.3925
sitting	76.7325
around	76.8925
.	76.8925
hanging	78.0825
out	78.88250000000001
this	79.3625
afternoon	79.5825
.	79.5825
landlord	83.69250000000001
says	84.0325
i	84.5825
should	84.7225
buy	84.9325
a	85.3125
tent	85.3225
.	85.3225
but	85.94250000000001
he	86.0725
can	86.41250000000001
kiss	86.44250000000001
my	86.77250000000001
ass	87.19250000000001
cause	87.63250000000001
i	87.9225
paid	87.9325
the	88.2625
rent	88.5425
.	88.5425
so	88.77250000000001
i	89.3225
doubt	89.6725
he'll	90.5425
kick	90.8225
me	90.9725
out	90.9925
this	91.16250000000001
afternoon	91.5925
.	91.5925
down	95.6225
on	95.7225
the	95.8225
corner	96.3925
in	96.6125
a	96.7925
seedy	96.80250000000001
bar	97.5425
.	97.5425
jukebox	98.8125
cranking	99.1825
out	99.7025
the	99.80250000000001
C	99.8625
C	100.1525
R	100.5725
had	100.6025
a	100.7125
few	101.1525
.	101.1525
to	102.05250000000001
suzy	102.0925
Q	102.2525
this	103.3325
afternoon	103.6025
.	103.6025
oh	105.6125
you	108.2325
better	108.2525
hang	108.2925
on	108.3225
if	108.5925
you	108.6125
tagging	108.88250000000001
along	109.3525
.	109.3525
cause	110.2925
we'll	110.4625
be	110.4925
doing	110.5125
this	111.2125
till	111.5125
six	111.7525
in	112.3325
the	112.5725
morning	112.6025
.	112.6025
nothing	113.2625
wrong	113.94250000000001
with	114.4025
going	114.6025
all	114.8225
night	114.8425
long	115.9725
.	115.9725
though	116.80250000000001
to	116.8225
put	116.8425
the	116.8725
brakes	116.8925
on	117.2325
doesn't	117.5725
matter	117.8125
when	118.1025
you'd	118.13250000000001
rather	118.7025
get	119.1025
up	119.3425
.	119.3425
and	120.41250000000001
go	120.5925
out	120.8925
.	120.8925
me	122.1025
and	122.80250000000001
all	123.1025
my	123.30250000000001
friends	123.6525
.	123.6525
we	125.0725
drink	125.0925
up	125.38250000000001
.	125.38250000000001
we	126.0725
fall	126.0925
down	126.1225
.	126.1225
then	126.3125
we	126.3425
do	126.3625
it	126.5725
all	126.5925
again	126.6125
yeah	128.40249999999997
we	128.43249999999998
get	128.4525
up	128.61249999999998
.	128.61249999999998
we	132.4425
go	132.61249999999998
out	132.8525
.	132.8525
me	134.0725
and	134.8825
all	134.9525
my	134.9725
friends	135.6925
.	135.6925
we	137.0725
drink	137.0925
up	137.3525
.	137.3525
we	141.0925
fall	141.11249999999998
down	141.36249999999998
.	141.36249999999998
then	142.4425
we	143.8525
do	143.8725
it	143.89249999999998
all	143.9125
again	143.93249999999998
.	143.93249999999998
yeah	146.55249999999998
just	146.5725
sitting	146.9725
around	147.80249999999998
hanging	149.4425
out	149.7825
this	149.8525
afternoon	150.0925
.	150.0925
don't	153.5725
wanna	153.96249999999998
wristwatch	154.0025
or	154.5625
an	154.6925
alarm	154.83249999999998
clock	156.1925
.	156.1925
to	156.5725
see	156.8125
what	157.18249999999998
time	157.4125
